Process_Name,Transaction_ID,Result_Sync,Entry_By,Entry_Date,Submission_Date,Approval_Date,Remark,Is_Success
Medical Claim,243833,Document posted successfully: BKPFF 310009853523462024 HYFCLNT320Reset business area in item 0000000002,System,06-Dec-2024 18:02,05-Dec-2024 10:04,06-Dec-2024 18:00,Upload by Workflow,True
Medical Claim,243834,Document posted successfully: BKPFF 310009838623462024 HYFCLNT320Reset business area in item 0000000002,System,05-Dec-2024 12:21,05-Dec-2024 10:05,05-Dec-2024 12:20,Upload by Workflow,True
Medical Claim,243836,Document posted successfully: BKPFF 310009843523462024 HYFCLNT320Reset business area in item 0000000002,System,05-Dec-2024 23:00,05-Dec-2024 10:07,05-Dec-2024 23:00,Upload by Workflow,True
Medical Claim,243837,Document posted successfully: BKPFF 310009838723462024 HYFCLNT320Reset business area in item 0000000002,System,05-Dec-2024 12:22,05-Dec-2024 10:09,05-Dec-2024 12:22,Upload by Workflow,True
Medical Claim,243838,Document posted successfully: BKPFF 310009841023462024 HYFCLNT320Reset business area in item 0000000002,System,05-Dec-2024 17:21,05-Dec-2024 10:11,05-Dec-2024 17:20,Upload by Workflow,True
Medical Claim,243843,Document posted successfully: BKPFF 310001999443282024 HYFCLNT320,System,06-Dec-2024 18:02,05-Dec-2024 10:39,06-Dec-2024 18:00,Upload by Workflow,True
Medical Claim,243844,Document posted successfully: BKPFF 310001996243282024 HYFCLNT320,System,06-Dec-2024 17:00,05-Dec-2024 10:41,06-Dec-2024 17:00,Upload by Workflow,True
Medical Claim,243849,Document posted successfully: BKPFF 310009853623462024 HYFCLNT320Reset business area in item 0000000002,System,06-Dec-2024 18:02,05-Dec-2024 12:56,06-Dec-2024 18:00,Upload by Workflow,True
Medical Claim,243850,Document posted successfully: BKPFF 310009853923462024 HYFCLNT320Reset business area in item 0000000002,System,06-Dec-2024 18:03,05-Dec-2024 12:23,06-Dec-2024 18:01,Upload by Workflow,True
Medical Claim,243852,Document posted successfully: BKPFF 220001131543282024 HYFCLNT320,System,06-Dec-2024 18:03,05-Dec-2024 13:03,06-Dec-2024 18:00,Upload by Workflow,True
Medical Claim,243857,Document posted successfully: BKPFF 310009853823462024 HYFCLNT320Reset business area in item 0000000003,System,06-Dec-2024 18:03,05-Dec-2024 13:24,06-Dec-2024 18:00,Upload by Workflow,True
Medical Claim,243858,Document posted successfully: BKPFF 310009844223462024 HYFCLNT320Reset business area in item 0000000002,System,06-Dec-2024 08:39,05-Dec-2024 13:25,06-Dec-2024 08:39,Upload by Workflow,True
Medical Claim,243859,Document posted successfully: BKPFF 310009844323462024 HYFCLNT320Reset business area in item 0000000002,System,06-Dec-2024 08:40,05-Dec-2024 13:26,06-Dec-2024 08:39,Upload by Workflow,True
Medical Claim,243860,Document posted successfully: BKPFF 310009844423462024 HYFCLNT320Reset business area in item 0000000002,System,06-Dec-2024 08:40,05-Dec-2024 13:28,06-Dec-2024 08:40,Upload by Workflow,True
Medical Claim,243861,Document posted successfully: BKPFF 310009844523462024 HYFCLNT320Reset business area in item 0000000002,System,06-Dec-2024 08:40,05-Dec-2024 13:29,06-Dec-2024 08:40,Upload by Workflow,True
Medical Claim,243862,Document posted successfully: BKPFF 310009844623462024 HYFCLNT320Reset business area in item 0000000002,System,06-Dec-2024 08:41,05-Dec-2024 13:31,06-Dec-2024 08:41,Upload by Workflow,True
Medical Claim,243863,Document posted successfully: BKPFF 310009854023462024 HYFCLNT320Reset business area in item 0000000002,System,06-Dec-2024 18:03,05-Dec-2024 13:33,06-Dec-2024 18:01,Upload by Workflow,True
Medical Claim,243864,Document posted successfully: BKPFF 310009844723462024 HYFCLNT320Reset business area in item 0000000002,System,06-Dec-2024 08:42,05-Dec-2024 13:34,06-Dec-2024 08:42,Upload by Workflow,True
Medical Claim,243865,Document posted successfully: BKPFF 310009844823462024 HYFCLNT320Reset business area in item 0000000002,System,06-Dec-2024 08:43,05-Dec-2024 13:35,06-Dec-2024 08:43,Upload by Workflow,True
Medical Claim,243866,Document posted successfully: BKPFF 310009844923462024 HYFCLNT320Reset business area in item 0000000002,System,06-Dec-2024 08:44,05-Dec-2024 13:37,06-Dec-2024 08:43,Upload by Workflow,True
Medical Claim,243869,Document posted successfully: BKPFF 310009845023462024 HYFCLNT320Reset business area in item 0000000002,System,06-Dec-2024 08:44,05-Dec-2024 13:44,06-Dec-2024 08:44,Upload by Workflow,True
Medical Claim,243870,Document posted successfully: BKPFF 310009845123462024 HYFCLNT320Reset business area in item 0000000002,System,06-Dec-2024 08:44,05-Dec-2024 13:45,06-Dec-2024 08:44,Upload by Workflow,True
Medical Claim,243871,Document posted successfully: BKPFF 310009845223462024 HYFCLNT320Reset business area in item 0000000002,System,06-Dec-2024 08:45,05-Dec-2024 13:46,06-Dec-2024 08:44,Upload by Workflow,True
Medical Claim,243872,Document posted successfully: BKPFF 310009845323462024 HYFCLNT320Reset business area in item 0000000002,System,06-Dec-2024 08:45,05-Dec-2024 13:47,06-Dec-2024 08:45,Upload by Workflow,True
Medical Claim,243874,Document posted successfully: BKPFF 310009845423462024 HYFCLNT320Reset business area in item 0000000002,System,06-Dec-2024 08:46,05-Dec-2024 13:48,06-Dec-2024 08:46,Upload by Workflow,True
Medical Claim,243876,Document posted successfully: BKPFF 310009854523462024 HYFCLNT320Reset business area in item 0000000003,System,06-Dec-2024 22:00,05-Dec-2024 13:52,06-Dec-2024 17:58,Re-Upload by Workflow,True
Medical Claim,243877,Document posted successfully: BKPFF 310009845523462024 HYFCLNT320Reset business area in item 0000000002,System,06-Dec-2024 08:49,05-Dec-2024 13:55,06-Dec-2024 08:48,Upload by Workflow,True
Medical Claim,243878,Document posted successfully: BKPFF 310009845623462024 HYFCLNT320Reset business area in item 0000000002,System,06-Dec-2024 08:49,05-Dec-2024 13:57,06-Dec-2024 08:49,Upload by Workflow,True
Medical Claim,243879,Document posted successfully: BKPFF 310009845723462024 HYFCLNT320Reset business area in item 0000000003,System,06-Dec-2024 08:50,05-Dec-2024 13:59,06-Dec-2024 08:49,Upload by Workflow,True
Medical Claim,243881,Document posted successfully: BKPFF 310009845823462024 HYFCLNT320Reset business area in item 0000000002,System,06-Dec-2024 08:50,05-Dec-2024 14:01,06-Dec-2024 08:49,Upload by Workflow,True
Medical Claim,243882,Document posted successfully: BKPFF 310009845923462024 HYFCLNT320Reset business area in item 0000000003,System,06-Dec-2024 08:50,05-Dec-2024 14:03,06-Dec-2024 08:50,Upload by Workflow,True
Medical Claim,243884,Document posted successfully: BKPFF 310009846023462024 HYFCLNT320Reset business area in item 0000000002,System,06-Dec-2024 08:51,05-Dec-2024 14:04,06-Dec-2024 08:50,Upload by Workflow,True
Medical Claim,243885,Document posted successfully: BKPFF 310009846123462024 HYFCLNT320Reset business area in item 0000000002,System,06-Dec-2024 08:51,05-Dec-2024 14:06,06-Dec-2024 08:51,Upload by Workflow,True
Medical Claim,243886,Document posted successfully: BKPFF 310009846223462024 HYFCLNT320Reset business area in item 0000000002,System,06-Dec-2024 08:52,05-Dec-2024 14:09,06-Dec-2024 08:51,Upload by Workflow,True
Medical Claim,243888,Document posted successfully: BKPFF 310009852923462024 HYFCLNT320Reset business area in item 0000000002,System,06-Dec-2024 18:00,05-Dec-2024 14:13,06-Dec-2024 17:58,Upload by Workflow,True
Medical Claim,243889,Document posted successfully: BKPFF 310009852623462024 HYFCLNT320Reset business area in item 0000000002,System,06-Dec-2024 18:00,05-Dec-2024 14:14,06-Dec-2024 17:58,Upload by Workflow,True
Medical Claim,243924,Document posted successfully: BKPFF 310009853123462024 HYFCLNT320Reset business area in item 0000000002,System,06-Dec-2024 18:01,06-Dec-2024 08:00,06-Dec-2024 17:58,Upload by Workflow,True
Medical Claim,243925,Document posted successfully: BKPFF 310009848223462024 HYFCLNT320Reset business area in item 0000000002,System,06-Dec-2024 09:57,06-Dec-2024 08:02,06-Dec-2024 09:56,Upload by Workflow,True
Medical Claim,243928,Document posted successfully: BKPFF 310009853223462024 HYFCLNT320Reset business area in item 0000000002,System,06-Dec-2024 18:01,06-Dec-2024 08:15,06-Dec-2024 17:58,Upload by Workflow,True
Medical Claim,243932,Document posted successfully: BKPFF 310009848123462024 HYFCLNT320Reset business area in item 0000000002,System,06-Dec-2024 09:56,06-Dec-2024 08:18,06-Dec-2024 09:55,Upload by Workflow,True
Medical Claim,243933,Document posted successfully: BKPFF 310009847923462024 HYFCLNT320Reset business area in item 0000000003,System,06-Dec-2024 09:53,06-Dec-2024 08:28,06-Dec-2024 09:52,Upload by Workflow,True
Medical Claim,243934,Document posted successfully: BKPFF 310009852823462024 HYFCLNT320Reset business area in item 0000000002,System,06-Dec-2024 18:00,06-Dec-2024 08:34,06-Dec-2024 17:58,Upload by Workflow,True
Medical Claim,243936,Document posted successfully: BKPFF 310009848023462024 HYFCLNT320Reset business area in item 0000000002,System,06-Dec-2024 09:55,06-Dec-2024 08:40,06-Dec-2024 09:55,Upload by Workflow,True
Medical Claim,243937,Document posted successfully: BKPFF 310009847823462024 HYFCLNT320Reset business area in item 0000000002,System,06-Dec-2024 09:48,06-Dec-2024 08:42,06-Dec-2024 09:47,Upload by Workflow,True
Medical Claim,243938,Document posted successfully: BKPFF 310009847723462024 HYFCLNT320Reset business area in item 0000000002,System,06-Dec-2024 09:45,06-Dec-2024 08:46,06-Dec-2024 09:45,Upload by Workflow,True
Medical Claim,243939,Document posted successfully: BKPFF 310009847623462024 HYFCLNT320Reset business area in item 0000000002,System,06-Dec-2024 09:45,06-Dec-2024 08:52,06-Dec-2024 09:44,Upload by Workflow,True
Medical Claim,243941,Document posted successfully: BKPFF 310009847523462024 HYFCLNT320Reset business area in item 0000000002,System,06-Dec-2024 09:44,06-Dec-2024 08:55,06-Dec-2024 09:44,Upload by Workflow,True
Medical Claim,243942,Document posted successfully: BKPFF 310009853323462024 HYFCLNT320Reset business area in item 0000000002,System,06-Dec-2024 18:01,06-Dec-2024 09:02,06-Dec-2024 18:00,Upload by Workflow,True
Medical Claim,243944,Document posted successfully: BKPFF 310009847423462024 HYFCLNT320Reset business area in item 0000000002,System,06-Dec-2024 09:38,06-Dec-2024 09:07,06-Dec-2024 09:37,Upload by Workflow,True
Common Claim,62076,Document posted successfully: BKPFF 110000367943282024 HYFCLNT320,1,04-Dec-2024 16:50,28-Feb-2024 12:54,04-Dec-2024 08:19,upload,True
Common Claim,62481,Document posted successfully: BKPFF 110000367443282024 HYFCLNT320,System,04-Dec-2024 08:19,25-Mar-2024 08:28,04-Dec-2024 08:19,Upload by Workflow,True
Common Claim,64660,Document posted successfully: BKPFF 110000366143282024 HYFCLNT320,1,03-Dec-2024 16:40,29-Jul-2024 15:38,03-Dec-2024 15:07,upload,True
Common Claim,65249,Document posted successfully: BKPFF 220001723523462024 HYFCLNT320,System,06-Dec-2024 08:46,29-Aug-2024 11:22,06-Dec-2024 08:46,Upload by Workflow,True
Common Claim,65356,Document posted successfully: BKPFF 110000367743282024 HYFCLNT320,System,04-Dec-2024 11:17,30-Oct-2024 14:00,04-Dec-2024 11:16,Upload by Workflow,True
Common Claim,65649,Document posted successfully: BKPFF 220001723623462024 HYFCLNT320,System,06-Dec-2024 08:47,25-Sep-2024 13:43,06-Dec-2024 08:47,Upload by Workflow,True
Common Claim,65980,Document posted successfully: BKPFF 110000370143282024 HYFCLNT320,System,05-Dec-2024 13:45,30-Oct-2024 13:59,05-Dec-2024 13:45,Upload by Workflow,True
Common Claim,65986,Document posted successfully: BKPFF 110000363743282024 HYFCLNT320,1,02-Dec-2024 16:36,11-Oct-2024 16:28,02-Dec-2024 14:01,upload,True
Common Claim,66015,Document posted successfully: BKPFF 110000360443282024 HYFCLNT320,System,02-Dec-2024 14:09,14-Oct-2024 18:12,02-Dec-2024 14:09,Upload by Workflow,True
Common Claim,66022,Document posted successfully: BKPFF 110000359643282024 HYFCLNT320,System,02-Dec-2024 13:59,15-Oct-2024 08:44,02-Dec-2024 13:59,Upload by Workflow,True
Common Claim,66278,Document posted successfully: BKPFF 110000363543282024 HYFCLNT320,System,02-Dec-2024 16:34,30-Oct-2024 14:03,02-Dec-2024 16:34,Upload by Workflow,True
Common Claim,66364,Document posted successfully: BKPFF 110000359843282024 HYFCLNT320,System,02-Dec-2024 14:00,01-Nov-2024 14:31,02-Dec-2024 14:00,Upload by Workflow,True
Common Claim,66381,Document posted successfully: BKPFF 110000364843282024 HYFCLNT320,System,02-Dec-2024 16:58,04-Nov-2024 08:57,02-Dec-2024 16:58,Upload by Workflow,True
Common Claim,66406,Document posted successfully: BKPFF 110000371543282024 HYFCLNT320,System,05-Dec-2024 17:08,05-Nov-2024 14:39,05-Dec-2024 17:07,Upload by Workflow,True
Common Claim,66410,Document posted successfully: BKPFF 110000371443282024 HYFCLNT320,System,05-Dec-2024 17:05,05-Nov-2024 17:09,05-Dec-2024 17:05,Upload by Workflow,True
Common Claim,66411,Document posted successfully: BKPFF 110009421323462024 HYFCLNT320,System,05-Dec-2024 18:18,05-Nov-2024 17:20,05-Dec-2024 18:17,Upload by Workflow,True
Common Claim,66437,Document posted successfully: BKPFF 110000371143282024 HYFCLNT320,System,05-Dec-2024 16:52,06-Nov-2024 12:42,05-Dec-2024 16:52,Upload by Workflow,True
Common Claim,66440,Document posted successfully: BKPFF 110000359743282024 HYFCLNT320,System,02-Dec-2024 14:00,06-Nov-2024 14:38,02-Dec-2024 14:00,Upload by Workflow,True
Common Claim,66441,Document posted successfully: BKPFF 110000371343282024 HYFCLNT320,System,05-Dec-2024 17:05,06-Nov-2024 15:13,05-Dec-2024 17:05,Upload by Workflow,True
Common Claim,66443,Document posted successfully: BKPFF 110000364943282024 HYFCLNT320,System,02-Dec-2024 16:59,06-Nov-2024 17:05,02-Dec-2024 16:58,Upload by Workflow,True
Common Claim,66452,Document posted successfully: BKPFF 110000369843282024 HYFCLNT320,System,05-Dec-2024 12:43,07-Nov-2024 15:14,05-Dec-2024 12:43,Upload by Workflow,True
Common Claim,66463,Document posted successfully: BKPFF 110000369943282024 HYFCLNT320,System,05-Dec-2024 13:28,08-Nov-2024 13:58,05-Dec-2024 13:27,Upload by Workflow,True
Common Claim,66465,Document posted successfully: BKPFF 110000370043282024 HYFCLNT320,System,05-Dec-2024 13:40,08-Nov-2024 14:35,05-Dec-2024 13:40,Upload by Workflow,True
Common Claim,66467,Document posted successfully: BKPFF 110000362043282024 HYFCLNT320,System,02-Dec-2024 15:29,08-Nov-2024 15:30,02-Dec-2024 15:29,Upload by Workflow,True
Common Claim,66479,Document posted successfully: BKPFF 110000371243282024 HYFCLNT320,System,05-Dec-2024 16:53,11-Nov-2024 09:23,05-Dec-2024 16:53,Upload by Workflow,True
Common Claim,66482,Document posted successfully: BKPFF 110000362143282024 HYFCLNT320,System,02-Dec-2024 15:30,11-Nov-2024 09:58,02-Dec-2024 15:29,Upload by Workflow,True
Common Claim,66487,Document posted successfully: BKPFF 110000013523322024 HYFCLNT320,System,02-Dec-2024 12:43,11-Nov-2024 12:53,02-Dec-2024 12:42,Upload by Workflow,True
Common Claim,66488,Document posted successfully: BKPFF 110000369743282024 HYFCLNT320,System,05-Dec-2024 12:41,11-Nov-2024 13:03,05-Dec-2024 12:40,Upload by Workflow,True
Common Claim,66499,Document posted successfully: BKPFF 310009826523462024 HYFCLNT320,System,04-Dec-2024 08:24,11-Nov-2024 18:02,04-Dec-2024 08:24,Upload by Workflow,True
Common Claim,66510,Document posted successfully: BKPFF 110000362243282024 HYFCLNT320,System,02-Dec-2024 15:30,12-Nov-2024 09:40,02-Dec-2024 15:30,Upload by Workflow,True
Common Claim,66525,Document posted successfully: BKPFF 110009421123462024 HYFCLNT320,System,05-Dec-2024 18:15,12-Nov-2024 14:53,05-Dec-2024 18:15,Upload by Workflow,True
Common Claim,66528,Document posted successfully: BKPFF 220001111943282024 HYFCLNT320,System,03-Dec-2024 13:18,12-Nov-2024 15:57,03-Dec-2024 13:18,Upload by Workflow,True
Common Claim,66529,Document posted successfully: BKPFF 110000370243282024 HYFCLNT320,System,05-Dec-2024 13:54,12-Nov-2024 16:19,05-Dec-2024 13:54,Upload by Workflow,True
Common Claim,66531,Document posted successfully: BKPFF 110000359243282024 HYFCLNT320,System,02-Dec-2024 13:01,13-Nov-2024 07:00,02-Dec-2024 13:01,Upload by Workflow,True
Common Claim,66532,Document posted successfully: BKPFF 110000361043282024 HYFCLNT320,System,02-Dec-2024 14:14,13-Nov-2024 07:31,02-Dec-2024 14:14,Upload by Workflow,True
Common Claim,66537,Document posted successfully: BKPFF 110000363143282024 HYFCLNT320,System,02-Dec-2024 16:32,13-Nov-2024 13:58,02-Dec-2024 16:32,Upload by Workflow,True
Common Claim,66542,Document posted successfully: BKPFF 310009822323462024 HYFCLNT320,System,04-Dec-2024 07:20,14-Nov-2024 04:45,04-Dec-2024 07:20,Upload by Workflow,True
Common Claim,66544,Document posted successfully: BKPFF 110000360543282024 HYFCLNT320,System,02-Dec-2024 14:09,14-Nov-2024 08:49,02-Dec-2024 14:09,Upload by Workflow,True
Common Claim,66547,Document posted successfully: BKPFF 110000369643282024 HYFCLNT320,System,05-Dec-2024 12:37,14-Nov-2024 09:17,05-Dec-2024 12:37,Upload by Workflow,True
Common Claim,66548,Document posted successfully: BKPFF 110000363643282024 HYFCLNT320,System,02-Dec-2024 16:35,14-Nov-2024 09:19,02-Dec-2024 16:34,Upload by Workflow,True
Common Claim,66551,Document posted successfully: BKPFF 110000359043282024 HYFCLNT320,System,02-Dec-2024 13:00,14-Nov-2024 12:46,02-Dec-2024 13:00,Upload by Workflow,True
Common Claim,66552,Document posted successfully: BKPFF 110009170923462024 HYFCLNT320,System,02-Dec-2024 14:12,14-Nov-2024 15:58,02-Dec-2024 14:12,Upload by Workflow,True
Common Claim,66554,Document posted successfully: BKPFF 310009822623462024 HYFCLNT320,System,04-Dec-2024 07:22,15-Nov-2024 04:46,04-Dec-2024 07:21,Upload by Workflow,True
Common Claim,66555,Document posted successfully: BKPFF 110000369443282024 HYFCLNT320,System,05-Dec-2024 12:29,15-Nov-2024 06:55,05-Dec-2024 12:29,Upload by Workflow,True
Common Claim,66556,Document posted successfully: BKPFF 110000369543282024 HYFCLNT320,System,05-Dec-2024 12:31,15-Nov-2024 06:58,05-Dec-2024 12:30,Upload by Workflow,True
Common Claim,66558,Document posted successfully: BKPFF 310009822723462024 HYFCLNT320,System,04-Dec-2024 07:22,15-Nov-2024 07:55,04-Dec-2024 07:22,Upload by Workflow,True
Common Claim,66559,Document posted successfully: BKPFF 110000013723322024 HYFCLNT320,System,02-Dec-2024 12:45,15-Nov-2024 08:06,02-Dec-2024 12:45,Upload by Workflow,True
Common Claim,66560,Document posted successfully: BKPFF 110000359943282024 HYFCLNT320,System,02-Dec-2024 14:05,15-Nov-2024 08:21,02-Dec-2024 14:04,Upload by Workflow,True
Common Claim,66561,Document posted successfully: BKPFF 110000360043282024 HYFCLNT320,System,02-Dec-2024 14:05,15-Nov-2024 08:30,02-Dec-2024 14:05,Upload by Workflow,True
Common Claim,66570,Document posted successfully: BKPFF 110000359143282024 HYFCLNT320,System,02-Dec-2024 13:01,18-Nov-2024 14:13,02-Dec-2024 13:00,Upload by Workflow,True
Common Claim,66571,Document posted successfully: BKPFF 310009822823462024 HYFCLNT320,System,04-Dec-2024 07:22,15-Nov-2024 16:08,04-Dec-2024 07:22,Upload by Workflow,True
Common Claim,66578,Document posted successfully: BKPFF 310009822223462024 HYFCLNT320,System,04-Dec-2024 07:20,18-Nov-2024 08:11,04-Dec-2024 07:20,Upload by Workflow,True
Common Claim,66579,Document posted successfully: BKPFF 110000363043282024 HYFCLNT320,System,02-Dec-2024 16:30,25-Nov-2024 10:21,02-Dec-2024 16:30,Upload by Workflow,True
Common Claim,66587,Document posted successfully: BKPFF 110000360243282024 HYFCLNT320Profit center was set to 2040101,System,02-Dec-2024 14:08,18-Nov-2024 10:53,02-Dec-2024 14:08,Upload by Workflow,True
Common Claim,66588,Document posted successfully: BKPFF 110000360343282024 HYFCLNT320Profit center was set to 2040101,System,02-Dec-2024 14:08,18-Nov-2024 11:02,02-Dec-2024 14:08,Upload by Workflow,True
Common Claim,66592,Document posted successfully: BKPFF 110000366743282024 HYFCLNT320,System,04-Dec-2024 07:39,29-Nov-2024 07:02,04-Dec-2024 07:38,Upload by Workflow,True
Common Claim,66593,Document posted successfully: BKPFF 110000358943282024 HYFCLNT320,System,02-Dec-2024 12:59,18-Nov-2024 13:00,02-Dec-2024 12:59,Upload by Workflow,True
Common Claim,66598,Document posted successfully: BKPFF 110000362443282024 HYFCLNT320,System,02-Dec-2024 15:31,18-Nov-2024 14:43,02-Dec-2024 15:31,Upload by Workflow,True
Common Claim,66600,Document posted successfully: BKPFF 110000359343282024 HYFCLNT320,System,02-Dec-2024 13:01,18-Nov-2024 16:05,02-Dec-2024 13:01,Upload by Workflow,True
Common Claim,66603,Document posted successfully: BKPFF 310009825923462024 HYFCLNT320,System,04-Dec-2024 08:20,19-Nov-2024 07:14,04-Dec-2024 08:20,Upload by Workflow,True
Common Claim,66604,Document posted successfully: BKPFF 110000369343282024 HYFCLNT320,System,05-Dec-2024 12:28,19-Nov-2024 07:21,05-Dec-2024 12:28,Upload by Workflow,True
Common Claim,66606,Document posted successfully: BKPFF 310009825623462024 HYFCLNT320,System,04-Dec-2024 08:18,19-Nov-2024 08:58,04-Dec-2024 08:17,Upload by Workflow,True
Common Claim,66609,Document posted successfully: BKPFF 310009823323462024 HYFCLNT320,System,04-Dec-2024 07:24,19-Nov-2024 10:40,04-Dec-2024 07:24,Upload by Workflow,True
Common Claim,66610,Document posted successfully: BKPFF 110000362343282024 HYFCLNT320,System,02-Dec-2024 15:30,19-Nov-2024 12:40,02-Dec-2024 15:30,Upload by Workflow,True
Common Claim,66614,Document posted successfully: BKPFF 110000362543282024 HYFCLNT320,System,02-Dec-2024 15:31,19-Nov-2024 13:47,02-Dec-2024 15:31,Upload by Workflow,True
Common Claim,66615,Document posted successfully: BKPFF 110000359443282024 HYFCLNT320,System,02-Dec-2024 13:02,19-Nov-2024 14:17,02-Dec-2024 13:02,Upload by Workflow,True
Common Claim,66616,Document posted successfully: BKPFF 310009822123462024 HYFCLNT320,System,04-Dec-2024 07:20,20-Nov-2024 04:45,04-Dec-2024 07:19,Upload by Workflow,True
Common Claim,66617,Document posted successfully: BKPFF 110000371043282024 HYFCLNT320,System,05-Dec-2024 16:51,20-Nov-2024 07:38,05-Dec-2024 16:51,Upload by Workflow,True
Common Claim,66619,Document posted successfully: BKPFF 220001106543282024 HYFCLNT320,1,02-Dec-2024 13:27,20-Nov-2024 08:40,02-Dec-2024 12:51,upload,True
Common Claim,66620,Document posted successfully: BKPFF 220001106143282024 HYFCLNT320,System,02-Dec-2024 12:52,20-Nov-2024 08:44,02-Dec-2024 12:52,Upload by Workflow,True
Common Claim,66621,Document posted successfully: BKPFF 110000364243282024 HYFCLNT320,System,02-Dec-2024 16:40,20-Nov-2024 09:04,02-Dec-2024 16:39,Upload by Workflow,True
Common Claim,66622,Document posted successfully: BKPFF 110000362743282024 HYFCLNT320,System,02-Dec-2024 15:53,20-Nov-2024 09:13,02-Dec-2024 15:52,Upload by Workflow,True
Common Claim,66623,Document posted successfully: BKPFF 110000361943282024 HYFCLNT320,System,02-Dec-2024 15:24,20-Nov-2024 09:29,02-Dec-2024 15:24,Upload by Workflow,True
Common Claim,66624,Document posted successfully: BKPFF 110000364343282024 HYFCLNT320,System,02-Dec-2024 16:40,20-Nov-2024 10:06,02-Dec-2024 16:40,Upload by Workflow,True
Common Claim,66625,Document posted successfully: BKPFF 110000361243282024 HYFCLNT320,System,02-Dec-2024 15:22,20-Nov-2024 10:04,02-Dec-2024 15:22,Upload by Workflow,True
Common Claim,66626,Document posted successfully: BKPFF 110000361343282024 HYFCLNT320,System,02-Dec-2024 15:22,20-Nov-2024 10:07,02-Dec-2024 15:22,Upload by Workflow,True
Common Claim,66627,Document posted successfully: BKPFF 110000363843282024 HYFCLNT320,System,02-Dec-2024 16:36,20-Nov-2024 10:29,02-Dec-2024 16:36,Upload by Workflow,True
Common Claim,66632,Document posted successfully: BKPFF 110000361743282024 HYFCLNT320,System,02-Dec-2024 15:23,20-Nov-2024 12:37,02-Dec-2024 15:23,Upload by Workflow,True
Common Claim,66633,Document posted successfully: BKPFF 310009823223462024 HYFCLNT320,System,04-Dec-2024 07:24,20-Nov-2024 12:44,04-Dec-2024 07:24,Upload by Workflow,True
Common Claim,66634,Document posted successfully: BKPFF 110000361843282024 HYFCLNT320,System,02-Dec-2024 15:24,20-Nov-2024 12:48,02-Dec-2024 15:23,Upload by Workflow,True
Common Claim,66635,Document posted successfully: BKPFF 110000363943282024 HYFCLNT320,System,02-Dec-2024 16:36,20-Nov-2024 13:05,02-Dec-2024 16:36,Upload by Workflow,True
Common Claim,66636,Document posted successfully: BKPFF 110000372143282024 HYFCLNT320,System,05-Dec-2024 18:29,21-Nov-2024 06:50,05-Dec-2024 18:29,Upload by Workflow,True
Common Claim,66637,Document posted successfully: BKPFF 110009170723462024 HYFCLNT320,System,02-Dec-2024 14:07,21-Nov-2024 08:16,02-Dec-2024 14:07,Upload by Workflow,True
Common Claim,66638,Document posted successfully: BKPFF 110000361443282024 HYFCLNT320,System,02-Dec-2024 15:23,21-Nov-2024 08:20,02-Dec-2024 15:22,Upload by Workflow,True
Common Claim,66640,Document posted successfully: BKPFF 110009170523462024 HYFCLNT320,System,02-Dec-2024 14:06,21-Nov-2024 08:31,02-Dec-2024 14:06,Upload by Workflow,True
Common Claim,66641,Document posted successfully: BKPFF 110009170623462024 HYFCLNT320,System,02-Dec-2024 14:07,21-Nov-2024 08:58,02-Dec-2024 14:07,Upload by Workflow,True
Common Claim,66642,Document posted successfully: BKPFF 110000361543282024 HYFCLNT320,System,02-Dec-2024 15:23,21-Nov-2024 09:12,02-Dec-2024 15:23,Upload by Workflow,True
Common Claim,66643,Document posted successfully: BKPFF 110000360643282024 HYFCLNT320,System,02-Dec-2024 14:11,21-Nov-2024 09:34,02-Dec-2024 14:10,Upload by Workflow,True
Common Claim,66645,Document posted successfully: BKPFF 110000361643282024 HYFCLNT320,System,02-Dec-2024 15:23,21-Nov-2024 13:47,02-Dec-2024 15:23,Upload by Workflow,True
Common Claim,66646,Document posted successfully: BKPFF 110000360143282024 HYFCLNT320,System,02-Dec-2024 14:06,21-Nov-2024 13:57,02-Dec-2024 14:06,Upload by Workflow,True
Common Claim,66647,Document posted successfully: BKPFF 110000365043282024 HYFCLNT320,System,02-Dec-2024 16:59,21-Nov-2024 15:31,02-Dec-2024 16:59,Upload by Workflow,True
Common Claim,66648,Document posted successfully: BKPFF 110000365143282024 HYFCLNT320,System,02-Dec-2024 16:59,21-Nov-2024 15:43,02-Dec-2024 16:59,Upload by Workflow,True
Common Claim,66649,Document posted successfully: BKPFF 310009825723462024 HYFCLNT320,System,04-Dec-2024 08:18,21-Nov-2024 16:54,04-Dec-2024 08:18,Upload by Workflow,True
Common Claim,66650,Document posted successfully: BKPFF 310009823523462024 HYFCLNT320,System,04-Dec-2024 08:05,21-Nov-2024 18:38,04-Dec-2024 08:04,Upload by Workflow,True
Common Claim,66651,Document posted successfully: BKPFF 310009822923462024 HYFCLNT320,System,04-Dec-2024 07:23,22-Nov-2024 07:48,04-Dec-2024 07:22,Upload by Workflow,True
Common Claim,66653,Document posted successfully: BKPFF 310009823423462024 HYFCLNT320,System,04-Dec-2024 08:04,22-Nov-2024 08:36,04-Dec-2024 08:04,Upload by Workflow,True
Common Claim,66659,Document posted successfully: BKPFF 220001671223462024 HYFCLNT320,System,02-Dec-2024 12:55,22-Nov-2024 09:54,02-Dec-2024 12:55,Upload by Workflow,True
